dataset,action_id,issue_pair_id,baseline_report_id,ours_report_id,checker_family,checker,kind,lifecycle_applicable,evidence,transition,baseline_locations,ours_locations
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_handshaker_client.cc:d0a8db596c89cd468e53,2c7af01bf96a23b33c67,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_handshaker_client.cc:d0a8db596c89cd468e53|alts_handshaker_client.cc_clangsa_9a1ea63ec05f1d60a72d30a51d989f99.plist|1,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_handshaker_client.cc:d0a8db596c89cd468e53|alts_handshaker_client.cc_clangsa_323b6495d8563d8613e4949f586f16ed.plist|4,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a,8e99a92f3ea636f26a97,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_fa143de339d376e64ad30b0b2a46489e.plist|0,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_0cf23e0e21cef9c9d97d497bc5cc4d4f.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a,8e99a92f3ea636f26a97,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_fa143de339d376e64ad30b0b2a46489e.plist|0,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_0cf23e0e21cef9c9d97d497bc5cc4d4f.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a,8e99a92f3ea636f26a97,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_fa143de339d376e64ad30b0b2a46489e.plist|0,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_shared_resource.cc:7510eab495eff8c2e90a|alts_shared_resource.cc_clangsa_0cf23e0e21cef9c9d97d497bc5cc4d4f.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d,a0509ef8a64b29004792,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_c141239717f65284a31ec2fe66e1b608.plist|1,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_1259c2c642f9da29251845f3ffd13643.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d,a0509ef8a64b29004792,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_c141239717f65284a31ec2fe66e1b608.plist|1,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_1259c2c642f9da29251845f3ffd13643.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d,a0509ef8a64b29004792,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_c141239717f65284a31ec2fe66e1b608.plist|1,android:external/grpc-grpc/src/core/tsi/alts/handshaker/alts_tsi_handshaker.cc:a6806100455748a0201d|alts_tsi_handshaker.cc_clangsa_1259c2c642f9da29251845f3ffd13643.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12
Android,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b,a0f7ad55e0a9443da9e0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_5ffdd61ac0e7b8200551ddaf9410f0f1.plist|0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_6b5d4f69733402afcef8f99fbb46c74b.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b,a0f7ad55e0a9443da9e0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_5ffdd61ac0e7b8200551ddaf9410f0f1.plist|0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_6b5d4f69733402afcef8f99fbb46c74b.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b,a0f7ad55e0a9443da9e0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_5ffdd61ac0e7b8200551ddaf9410f0f1.plist|0,android:external/grpc-grpc/src/core/tsi/alts/zero_copy_frame_protector/alts_grpc_record_protocol_common.cc:153e8b405f2230f8ea1b|alts_grpc_record_protocol_common.cc_clangsa_6b5d4f69733402afcef8f99fbb46c74b.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12
Android,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663,0127b315d4b70d4896f3,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_627c7494170290600904c7d2b9f04cb3.plist|0,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_f2d85739f99415548fba930a6b4abb17.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663,0127b315d4b70d4896f3,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_627c7494170290600904c7d2b9f04cb3.plist|0,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_f2d85739f99415548fba930a6b4abb17.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663,0127b315d4b70d4896f3,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_627c7494170290600904c7d2b9f04cb3.plist|0,android:external/grpc-grpc/src/core/tsi/local_transport_security.cc:9adf36b103e9b8c6d663|local_transport_security.cc_clangsa_f2d85739f99415548fba930a6b4abb17.plist|1,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord.h:1417:12;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,99bc6515e95dfba2bc15,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|0,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|0,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,99bc6515e95dfba2bc15,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|0,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|0,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,99bc6515e95dfba2bc15,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|0,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|0,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.cc:577:12;external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:480:7;external/abseil-cpp/absl/strings/cord_buffer.h:482:14;external/abseil-cpp/absl/strings/cord_buffer.h:487:31;external/abseil-cpp/absl/strings/cord_buffer.h:489:9;external/abseil-cpp/absl/strings/cord_buffer.h:495:35;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:45;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__bit/has_single_bit.h:28:24,external/abseil-cpp/absl/strings/cord.cc:577:12;external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:480:7;external/abseil-cpp/absl/strings/cord_buffer.h:482:14;external/abseil-cpp/absl/strings/cord_buffer.h:487:31;external/abseil-cpp/absl/strings/cord_buffer.h:489:9;external/abseil-cpp/absl/strings/cord_buffer.h:495:35;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:45;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__algorithm/comp.h:41:12;prebuilts/clang/host/linux-x86/clang-r522817/include/c++/v1/__bit/has_single_bit.h:28:24
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,1770973aa8d96b4b3787,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|1,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,1770973aa8d96b4b3787,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|1,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,1770973aa8d96b4b3787,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|1,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|2,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:466:7;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9,external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:466:7;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,0e1550f87eeb99843e74,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|2,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|3,cplusplus,cplusplus.NewDeleteLeaks,leak,True,allocation,retained,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27,external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:122:27
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,0e1550f87eeb99843e74,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|2,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|3,cplusplus,cplusplus.NewDeleteLeaks,leak,True,release,absent_in_both,,
Android,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943,0e1550f87eeb99843e74,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_8b34810e9507f911c1adb4d70b3a10a2.plist|2,android:external/grpc-grpc/src/core/tsi/ssl/key_logging/ssl_key_logging.cc:5ce96d037565eb370943|ssl_key_logging.cc_clangsa_2bf4b936ba720071e2c314577711efc0.plist|3,cplusplus,cplusplus.NewDeleteLeaks,leak,True,branch,retained,external/abseil-cpp/absl/strings/cord.cc:577:12;external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:466:7;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9,external/abseil-cpp/absl/strings/cord.cc:577:12;external/abseil-cpp/absl/strings/cord.h:1334:42;external/abseil-cpp/absl/strings/cord_buffer.h:466:7;external/abseil-cpp/absl/strings/internal/cord_internal.h:284:42;external/abseil-cpp/absl/strings/internal/cord_internal.h:552:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:114:9;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:116:16;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:56:31;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:57:33;external/abseil-cpp/absl/strings/internal/cord_rep_flat.h:85:25;external/abseil-cpp/absl/strings/internal/cordz_update_scope.h:38:9
